Gene,GSM94019,GSM94020,GSM94021,GSM94022,GSM94023,GSM94024,GSM94025,GSM94026,GSM94027,GSM94028,GSM94029,GSM94030,GSM94031,GSM94032,GSM94033,GSM94034,GSM94035,GSM94036,GSM94037,GSM94038,GSM94039,GSM94040,GSM94041,GSM94042,GSM94043,GSM94044,GSM94045,GSM94046,GSM94047,GSM94048,GSM94049,GSM94050,GSM94051,GSM94052,GSM94053,GSM94054,GSM94055,GSM94056,GSM94057,GSM94058,GSM94059,GSM94060,GSM94061,GSM94062,GSM94063,GSM94064,GSM94065,GSM94066,GSM94067,GSM94068,GSM94069,GSM94070,GSM94071,GSM94072,GSM94073,GSM94074,GSM94075,GSM94155,GSM94156,GSM94157,GSM94160,GSM94161,GSM94162,GSM94163,GSM94164,GSM94165,GSM94166,GSM94167,GSM94168,GSM94169,GSM94170,GSM94171,GSM94172,GSM94173,GSM94174,GSM94175,GSM94176,GSM94177,GSM94178,GSM98767,GSM98768,GSM98769,GSM98770,GSM98771,GSM98772,GSM98773,GSM98774,GSM98775,GSM98776,GSM98777,GSM98778,GSM98779,GSM98780,GSM98781,GSM98782,GSM98783,GSM98784
RPS7,9.65159,8.32835,10.8836,10.1771,10.3591,10.6179,11.1035,10.352,10.6274,6.60027,10.433,10.7152,9.38944,10.1445,9.4853,10.6106,9.74246,10.3165,10.8133,7.96089,6.92877,10.5221,10.901,9.0584,9.38745,9.09364,10.239,10.6969,10.1254,10.8046,10.4892,11.0091,9.52688,10.9314,6.14276,9.93606,10.9601,10.095,9.016,11.1724,10.3233,6.65885,10.6956,7.35171,10.4397,8.11872,10.2509,7.22915,10.2184,8.80764,10.3749,7.39771,10.4214,10.4576,10.3601,11.4855,10.9486,10.542,6.2035,9.96454,10.2059,10.0883,10.4353,9.23874,10.3462,10.4611,10.1283,9.57118,10.5755,10.2198,10.0098,10.3844,10.508,8.1988,9.6016,9.90196,9.50464,9.79673,8.80707,9.60927,10.1023,9.8735,10.4773,8.67182,10.325,10.1413,10.4309,10.0596,10.5549,9.88834,10.4934,10.3202,10.3336,10.0671,10.7566,10.1947,10.5916
USP22,7.67509,7.50681,7.46606,7.16839,7.67467,7.30675,7.41549,6.86302,7.42808,5.58365,6.97227,7.10166,6.33871,7.13858,7.69318,7.55965,6.94378,7.10985,7.54955,7.09665,6.41249,7.63834,8.4056,7.23754,7.3236,7.1898,7.58383,7.36754,7.46627,8.12369,7.3699,7.79775,7.57075,7.95994,5.11309,7.47571,7.75089,7.58699,5.61781,7.96219,7.39616,4.98127,7.72152,5.48052,7.37675,6.65875,7.95602,6.63199,7.48919,7.04461,7.75729,6.1082,7.8689,7.17556,7.53294,6.9535,8.13747,7.79957,5.68498,7.73783,7.30694,7.87562,7.39199,7.57169,7.81161,7.9536,7.70186,6.98955,7.38507,7.49416,7.4389,7.697,7.25084,7.45163,7.45307,7.58722,7.65411,7.47471,7.22416,7.65789,7.76505,7.92526,7.22813,7.73896,7.65286,7.54382,7.99787,7.50031,7.8042,7.55999,7.54258,7.61077,7.75249,7.38031,7.74371,7.64723,7.87919
C11orf58,7.15412,5.71218,8.42976,7.85581,7.5093,7.90607,8.70802,7.37876,8.2688,4.09267,8.07992,7.59714,6.68801,7.5575,6.54328,7.85723,6.7244,7.87421,8.09884,4.91041,4.96651,8.00205,8.42064,6.81204,6.30465,6.5323,8.27429,8.13105,7.74527,8.54696,7.91127,8.30528,7.41049,8.76551,4.89731,7.84434,8.52333,7.97176,6.14321,8.67616,8.39409,4.74104,8.68363,4.37113,7.07469,4.95063,8.25446,5.808,8.42574,5.91571,7.91937,5.07104,8.62761,8.59858,7.92645,8.75698,8.69264,7.9801,5.15069,7.94957,8.28008,7.81711,7.58053,6.07298,8.11089,8.05315,8.13552,6.5401,8.22702,7.64449,7.86379,8.38005,8.37595,6.10238,8.30349,6.72965,7.71637,7.62017,6.09635,8.13858,8.31654,7.9942,7.88422,6.57858,7.79763,8.08873,7.42308,8.42857,7.80189,7.1478,7.88323,8.28671,7.96686,7.53707,8.33798,8.02895,8.39865
TCEB2,9.04032,9.81243,8.62182,9.20846,9.4155,9.22013,9.61351,9.07046,9.33264,8.3035,8.87678,9.19572,9.21111,8.83122,9.33331,9.03039,9.48391,8.88923,9.40619,9.77166,10.1908,9.16811,9.60457,10.2298,10.1475,9.94036,8.96183,9.32562,10.0293,9.74271,9.77074,9.29005,9.22707,9.45194,7.75328,8.64634,9.05908,9.55378,7.57131,9.48998,9.25315,9.48817,9.23567,9.01614,10.0301,8.83284,8.81379,10.1045,8.83256,9.29834,8.59851,8.45312,9.12569,9.93491,9.06134,9.50312,9.46701,9.03506,9.55518,9.16031,9.25256,9.07068,9.71493,10.061,9.32131,9.43078,9.36293,10.0578,9.88706,9.6069,9.07535,9.51888,9.27452,8.87001,9.55747,9.81439,8.74759,9.32177,9.58409,9.32144,9.24217,9.87667,9.23103,9.83207,9.17669,8.83955,10.3464,9.20305,9.61785,9.66511,9.05437,9.21467,9.31356,9.1245,8.95214,9.24518,9.05
COX4I1,10.4386,10.5007,10.2855,10.3537,10.5992,10.4766,10.6605,10.5795,10.603,9.08653,10.1366,10.4342,10.6434,10.3842,10.3121,10.2663,10.3299,10.1486,10.6836,10.0682,10.3323,10.6214,11.1122,10.9633,10.8334,10.7891,10.4922,10.7084,10.9732,11.0003,10.8518,10.7356,10.7852,10.9353,8.81541,10.4108,10.6723,10.6026,9.23532,10.9419,10.542,9.96344,10.6801,10.4963,11.0929,9.93235,10.6442,10.8151,10.6152,10.3597,10.4284,9.68336,10.5707,10.7226,10.4534,10.7276,10.9696,10.8106,9.80491,10.7795,10.6894,10.8236,10.9911,10.8633,10.7909,10.8458,10.7208,10.6132,11.0527,10.732,10.6084,10.8312,10.574,10.1501,10.7737,10.9419,10.4254,10.7199,10.4958,10.6599,10.4391,11.147,10.5786,10.6154,10.7924,10.3619,11.0076,10.7049,11.0114,10.6802,10.6243,10.871,10.631,10.3253,10.8823,10.5615,10.7992
TMED2,4.85604,4.38934,7.11212,6.85944,5.86874,5.90055,6.93263,5.81988,7.74169,4.91066,7.22222,5.61376,5.01836,6.76802,4.79562,6.52616,4.75084,7.12353,7.06249,4.73648,4.65583,6.67027,5.45746,4.76386,5.48343,4.22116,7.22063,7.8482,4.38322,5.7678,6.19756,6.48825,5.27369,6.22259,4.97285,7.85583,6.79932,5.33304,5.10574,7.00171,6.97697,5.36132,6.57919,5.01687,4.49658,5.26395,7.08831,4.27507,8.5485,4.962,7.38069,4.38659,6.61353,5.43612,5.16779,7.54574,6.022,7.44958,4.88964,6.84792,7.82195,5.73031,5.84927,4.3311,6.21814,7.09648,6.32984,4.23046,6.59113,4.86161,6.9267,6.54842,7.35393,4.54724,5.02578,4.24099,5.96412,5.48907,4.96271,5.65374,6.11426,6.33953,8.12032,5.33263,5.84332,5.87802,5.15345,6.20911,5.39893,4.32069,6.93137,7.4742,6.12087,5.89053,7.41591,7.38732,8.38604
RPL12,10.8084,10.5421,11.1767,11.1394,11.1663,11.5358,11.6979,11.3012,11.5237,9.58155,11.1478,11.3931,11.0392,11.0416,11.0294,11.4409,10.7545,10.8289,11.5087,10.2677,10.025,11.4828,11.7378,11.0727,10.9268,11.126,11.3067,11.4796,11.3988,11.7178,11.5474,11.4618,11.0613,11.5583,8.89118,10.5385,11.663,10.9188,9.93338,11.3606,10.8125,9.67145,11.4119,9.90082,11.344,10.5958,10.9907,10.077,11.24,10.5034,11.3233,9.94546,11.373,11.7159,10.8567,11.7739,11.664,11.4487,9.33974,11.0908,11.287,11.2713,11.7046,11.3038,11.562,11.667,11.0856,11.1119,11.7284,11.353,11.0731,11.4633,11.4261,10.2665,10.748,11.4813,11.1743,11.0791,10.757,10.7994,10.8357,11.4766,11.2838,10.8729,11.6854,11,11.5672,11.3035,11.6521,11.2049,11.2049,11.6847,11.2052,10.7255,11.5079,11.3601,11.4321
RPL4,10.7825,10.4351,10.9061,11.1088,11.4845,11.6062,11.7992,10.9442,11.2956,8.93535,10.9847,11.4483,10.8128,11.0678,11.0916,11.3843,11.0081,10.8319,11.1979,10.2889,10.2772,11.46,11.7135,11.0004,11.5525,11.2724,11.0449,11.4907,11.3268,11.576,11.5734,11.69,10.7812,11.5295,8.31486,10.6479,11.6208,10.9831,9.64287,11.5326,10.4983,9.1472,11.6072,9.82675,11.7552,10.4716,11.1189,10.4367,11.3517,10.287,11.3451,9.78928,11.0754,11.3915,11.3636,11.9359,11.6758,10.9735,10.0865,10.9982,11.1319,11.1848,11.6219,11.142,11.2301,11.6224,11.0603,11.1076,11.5479,11.3868,11.1002,11.2736,11.1595,10.0374,11.2768,11.4449,10.7353,10.959,11.0504,10.5596,11.1405,11.4184,11.3407,10.8836,11.411,10.8422,11.6329,11.0719,11.7514,11.2728,11.1718,11.0622,10.918,10.5093,11.4311,11.2784,11.2992
FNTA,5.68237,4.83691,6.80109,5.58798,5.6315,5.66483,6.05779,5.49017,6.06118,5.34999,6.00986,6.05771,5.16865,5.42019,5.11977,6.13719,5.06256,5.70612,6.83767,4.92054,4.74965,6.3839,6.25412,4.88499,4.68841,5.05005,6.28301,6.35817,5.51923,6.55296,5.95364,6.84619,5.41041,6.2472,5.07437,5.97259,6.64118,5.52696,5.37542,6.7048,6.69753,5.27485,6.81777,5.09723,5.46889,5.15873,6.54325,4.75042,6.42373,4.5999,6.83025,4.31356,6.68037,5.66428,5.94025,7.0251,7.14484,6.20904,4.95636,6.03799,6.35424,6.07461,5.8882,4.7985,6.47337,6.5647,6.0615,4.77279,6.62239,5.63384,6.03448,6.25185,6.71674,5.27528,5.71728,5.44229,5.65981,5.983,5.12345,6.17742,6.63806,5.95507,6.71034,5.04629,6.01419,5.69505,5.91305,6.08098,6.23272,5.17197,6.05578,6.81365,6.2898,5.92528,7.16104,5.79485,6.69679
RPS25,8.68596,8.74123,9.93625,9.23126,9.64158,9.6268,10.3201,8.95752,9.5469,6.9752,9.24513,9.73846,8.5729,9.0749,9.18919,9.02073,9.25627,8.53288,9.06679,8.32795,7.61438,8.8204,10.0604,8.60908,9.10337,8.76252,8.4746,9.19384,9.71509,9.90816,8.8838,9.94027,8.63264,9.9964,5.96827,8.07656,9.66276,9.57811,8.08943,9.70439,9.08972,7.49612,9.55162,6.82256,9.56267,7.69862,8.91938,8.38822,9.21595,7.87344,8.69828,6.40631,9.19329,9.2941,9.32479,9.57973,9.95885,8.55485,6.91444,8.33954,8.88088,8.78875,9.23169,8.37527,9.20585,8.79377,8.81119,8.84812,9.26644,9.07837,8.44718,9.02035,9.10752,7.93467,9.0336,8.85438,8.32061,8.63186,8.81329,9.08779,9.17513,8.31774,8.84783,8.50362,8.96069,9.4296,9.48339,9.18438,9.20129,9.06534,9.29582,8.61335,8.68013,8.66171,9.11018,8.67884,9.2624
RPL37,9.98209,10.3113,10.5953,10.674,10.5612,10.9174,11.6603,10.6468,10.719,9.16057,10.5837,10.8782,10.2881,10.2043,10.4677,10.7959,10.3431,10.141,10.5519,9.85514,9.98998,10.3971,11.4902,10.8472,10.914,10.7659,10.462,10.5429,11.1413,11.5475,10.7991,11.1081,9.98704,11.3931,8.27131,9.61893,11.2591,10.8661,9.37003,11.4566,10.5023,9.09645,11.0172,10.2093,10.8632,9.66644,10.2071,10.6374,10.4599,10.3378,10.3547,9.68052,10.5752,11.0954,10.656,11.3115,11.2218,10.4697,9.96163,10.3121,10.3724,10.4347,10.7061,10.8346,10.7516,10.7143,10.6587,10.4833,10.681,10.8061,10.0548,10.899,10.5308,9.85058,10.5698,10.5796,10.0304,10.2786,10.7374,10.2427,10.28,9.77071,10.3488,10.2923,10.3498,10.3678,10.7897,10.5131,10.9233,10.5651,10.5737,10.3074,10.313,10.2043,10.7982,10.196,10.7604
HINT1,8.28574,7.68653,9.17874,8.50932,8.8439,9.0748,9.51816,8.37649,8.87292,5.99342,8.7159,8.49212,7.81696,8.46647,8.03013,8.7263,8.21501,8.37751,8.69656,7.45372,5.88285,8.31307,9.46843,7.74751,8.21097,7.67389,8.57713,8.65353,8.79346,9.52609,8.58714,8.93102,8.54189,9.5498,4.90693,8.03431,9.15093,8.57344,6.952,9.5149,8.79491,5.45147,9.10559,5.11659,8.57084,8.13351,8.47187,6.73168,8.5189,8.00428,8.19134,6.31089,8.95636,9.18201,8.47863,9.09759,9.45562,8.28907,5.49681,8.21592,8.59885,8.74137,8.96825,7.90309,8.65178,8.70838,8.85843,8.14058,9.10879,8.83069,8.63715,9.05851,8.88701,7.53262,8.28816,8.15257,7.88909,8.55472,7.25142,8.42504,8.66292,8.45541,8.62653,7.50787,8.66753,8.77216,8.69777,8.69368,8.8379,8.50337,8.86357,8.68734,8.57238,8.36694,9.0641,8.35941,9.11876
EEF2,10.1835,9.61138,10.8878,10.692,11.093,11.0014,11.0359,10.3521,10.9582,8.10709,10.6519,10.9246,9.98348,10.7396,10.2962,10.8349,10.3709,10.5307,10.9429,9.26737,8.34776,10.9919,11.0053,9.8424,10.2758,10.0758,10.704,10.427,10.6598,10.9264,10.8103,10.9705,10.0637,10.9876,7.08842,10.6909,10.9469,10.821,9.10868,11.0144,10.4432,7.52391,11.0344,8.60944,10.7559,8.7999,10.8169,9.14335,11.1997,9.18954,11.1808,8.13454,10.8415,10.0592,10.6777,11.1696,10.8603,10.5336,8.46131,10.902,10.6329,11.2448,10.7593,10.3812,10.9949,10.7615,10.5995,10.1949,10.9419,10.4223,10.9902,10.5403,10.627,10.1039,10.6328,10.4368,10.7537,11.0716,9.53615,10.6726,10.7704,11.0545,10.5109,10.5974,11.0482,10.8255,11.0004,11.1098,10.7205,10.6809,11.0274,11.0774,10.8671,10.5728,10.949,10.382,11.0891
RPS10,11.192,11.5765,11.6984,11.6887,12.1097,11.8467,12.37,11.7792,11.6834,9.6474,11.3485,11.7819,11.6146,11.4981,11.3518,11.6763,11.511,11.3499,11.6401,10.8707,10.6678,11.9692,12.1602,11.9146,12.106,12.231,11.6175,11.9981,12.217,12.011,12.3108,12.117,11.2897,12.3953,10.2624,11.1412,12.1761,11.89,10.3451,12.3037,11.4037,11.0128,12.1047,11.4943,11.8951,11.0495,11.6264,11.4636,11.7207,11.5562,11.3221,10.8267,11.4997,12.0564,11.6613,12.5562,12.2763,11.5835,11.7969,11.7519,12.1004,11.7247,11.9415,11.9223,11.7409,12.1919,12.0597,11.8923,11.9491,12.1014,11.787,12.0604,11.7709,11.1383,11.9426,11.8038,11.4694,11.5354,12.0739,11.504,11.6465,12.1227,12.0096,11.7477,11.8166,11.3435,12.2204,11.867,12.1606,11.8307,11.8011,11.465,11.5728,11.2396,12.1423,11.8398,11.6769
ATP6V0E1,6.00329,8.46384,6.20909,6.14649,6.96899,6.74992,6.35133,5.76959,5.2471,8.58314,5.7811,6.21619,6.26652,5.72444,6.90994,5.59961,6.18729,4.67616,5.25182,7.2048,7.68593,5.60294,6.71966,6.94054,6.75523,7.79254,5.29079,5.11396,7.0083,6.40759,6.9097,4.96264,5.49287,5.63757,5.70399,5.48951,5.07143,5.16116,4.79265,5.6241,5.88597,6.68403,5.40292,5.68867,6.01729,8.7948,5.92239,7.77644,5.56726,9.33842,5.47652,8.35894,5.72707,6.86949,6.24694,6.64857,5.6538,5.26587,6.69243,5.6713,5.4849,6.05827,6.39802,7.6236,6.55769,5.24244,6.47544,6.81237,6.83537,7.08686,5.63399,6.62105,5.34259,6.28195,6.86431,5.90076,6.05958,5.89308,7.83084,6.32053,6.09999,5.70731,4.51153,7.14962,6.07131,6.68367,6.02515,6.09745,5.3692,6.21435,7.31731,5.55961,5.67483,6.28768,5.58288,5.09283,6.22724
HNRNPK,8.30879,6.5998,9.25667,8.15121,8.46259,8.51805,9.03368,7.79335,9.10601,5.39713,8.55913,8.72872,6.06662,8.32732,7.34102,8.64915,7.61128,8.51785,8.88713,5.56278,5.75859,8.7888,8.85787,6.17821,7.0676,7.07841,8.70342,8.50483,8.10285,8.59916,8.28762,9.07851,8.12928,8.73384,5.02312,8.50086,8.92666,8.14224,6.81144,8.77505,8.31338,5.00449,8.76919,4.82,7.93362,6.36082,8.67876,6.0188,8.56688,6.63241,9.00856,5.45086,9.04518,8.74528,8.37794,9.27196,8.86818,8.64863,4.70612,8.45469,8.61615,8.48962,8.05065,6.57333,8.93801,8.74183,8.53572,7.48185,8.59967,8.09708,8.25851,8.71617,8.95822,7.16124,8.36037,7.62494,8.41415,8.42861,6.15044,8.76808,9.03803,7.55308,8.6205,7.43119,8.47247,8.63655,8.26281,8.61372,8.58751,7.59271,8.68954,8.7713,8.42687,8.22029,8.95434,8.65243,8.78149
ANAPC5,6.91837,6.20865,7.2531,7.01296,7.30046,6.80404,7.27938,6.23002,7.34597,5.16595,6.86061,6.88344,6.20556,6.79019,6.29154,6.90208,6.46987,7.16024,7.39226,5.66065,5.93887,7.21328,7.70553,5.85654,6.64128,6.37643,7.29391,7.57359,7.05389,7.41829,7.29895,7.39121,7.04247,7.60175,5.59801,7.13993,7.17292,6.92917,6.12096,7.50867,7.14028,5.88252,7.25841,5.38574,7.30168,5.60887,7.47921,6.27981,7.02552,6.07021,7.41929,5.6171,7.66759,7.09205,7.24295,7.45918,7.52563,6.63155,5.32955,7.0684,7.36422,7.35443,7.47206,6.11372,7.51999,7.54034,7.25016,7.0633,7.67273,7.01416,7.40736,7.63008,7.80763,6.5039,7.15822,7.15967,7.07519,7.11019,5.9753,7.35782,7.56333,7.46913,7.33571,6.45803,7.28911,7.25363,7.11891,7.2106,7.35127,6.82987,7.14518,7.42,7.28806,7.02896,7.50803,7.73852,7.16602
RPS3A,10.3986,9.88763,11.5351,10.5481,10.8425,11.1595,11.6701,10.7123,11.3017,7.54947,11.0817,11.3279,10.3508,10.4446,10.1758,11.2889,10.8634,10.1684,11.2098,9.84771,8.98393,11.0608,11.609,10.7518,10.5566,10.7117,10.9111,11.2846,11.3768,11.5478,11.1435,11.4119,10.1316,11.4644,7.57202,10.2138,11.3761,10.8944,9.76614,11.7383,10.7839,7.56537,11.3701,8.25006,11.2937,9.46462,10.6943,10.0348,10.9384,10.6472,10.8246,9.42581,10.8373,11.3385,11.1571,11.483,11.6496,10.6739,8.62654,10.4186,10.854,10.863,10.9766,10.645,11.1156,10.7964,10.8586,10.7498,11.1179,11.1556,10.4392,11.0181,11.2332,9.21345,10.802,10.9336,10.4708,10.8235,10.5775,10.8871,11.2166,9.54154,10.6424,10.0327,10.8934,10.7936,10.9295,11.0782,11.2828,10.6738,10.9486,10.9526,10.8964,10.2081,11.0943,10.4262,11.0709
HNRNPU,8.87953,7.86847,9.84479,9.13947,9.75573,9.49332,9.64837,8.95098,10.0072,6.88827,9.29245,9.5877,8.19989,9.30776,8.45131,9.62502,8.33169,9.40432,9.65914,7.48473,7.81316,9.43487,9.63228,7.86283,8.86042,8.4506,9.7102,9.43583,8.81201,9.57665,9.26066,10.0721,9.01697,9.66757,6.71451,9.16698,9.73552,9.42791,7.76669,9.87997,9.37198,6.74208,9.75568,7.55346,9.03053,8.44307,9.76382,7.37676,9.91233,7.45999,9.96967,7.08391,9.80358,9.38795,9.18693,10.043,9.76462,9.36515,6.4066,9.48838,9.59747,9.37223,8.9765,8.75062,9.52289,9.66947,9.37526,8.25797,9.41245,8.9299,9.30423,9.85818,9.73483,8.08452,9.30953,8.76412,9.52157,9.35484,8.13389,9.63453,9.55663,8.35551,9.5927,9.01578,9.51433,9.24298,9.0833,9.60415,9.59911,8.98006,9.30326,9.71735,9.51926,9.0575,9.61905,9.6123,9.96304
EIF3A,5.98157,6.0273,7.03552,6.89373,6.53863,6.88297,7.18263,6.47123,7.0851,4.56574,6.73721,6.61935,5.49657,6.70805,6.37932,6.78292,5.81243,6.53842,6.89681,6.33162,5.44787,7.13733,7.71404,6.43841,6.84933,6.53573,7.40373,6.78092,7.50881,7.95195,6.92383,8.0561,7.04003,7.84486,4.73985,7.01073,8.08859,7.43077,5.25373,7.98644,7.87183,4.86796,8.08188,5.45499,7.23581,6.23232,6.98185,6.21232,7.76817,6.54157,7.35657,5.36276,7.63873,7.33033,6.97458,7.67494,8.04079,7.33816,5.24021,7.07009,7.07376,7.45835,6.92834,6.65368,7.53072,7.56476,7.77683,6.19681,7.30518,6.99065,6.86953,7.5309,7.48469,5.91351,7.63729,6.73743,7.02721,7.18905,6.03297,7.49101,7.24262,7.01082,6.98353,6.34165,7.40642,6.9169,7.1214,7.51693,7.33923,6.82033,6.47486,7.75917,7.5664,6.98302,7.87961,7.14762,7.93395
HSP90B1,5.39292,4.29221,6.99953,6.61669,6.30805,5.73904,6.72862,6.10301,7.36946,4.05489,6.99869,5.30552,5.59651,6.8685,5.08773,6.52498,4.38732,7.12182,7.5016,5.21755,4.55017,7.51188,5.97263,4.66552,5.64506,4.49046,7.45031,7.74603,4.90848,5.97327,5.9814,6.64277,5.69257,6.58284,5.02575,8.01383,7.00883,5.80309,4.93014,6.6492,7.45824,4.82498,7.00616,4.52296,4.53255,3.93137,7.00919,4.22506,8.07567,4.00748,7.75027,4.27979,7.40583,6.34519,5.32302,6.70997,6.27332,8.03147,4.26074,7.00417,7.60093,6.02994,6.36805,4.20354,6.53009,7.25325,6.45405,4.94599,6.50456,5.15213,6.63056,6.30798,7.62171,4.57068,5.95412,4.14824,5.62608,6.21826,4.61567,6.12431,6.85996,6.13428,7.6243,6.20579,5.98308,5.197,5.84818,7.00776,5.66716,4.8963,6.14001,7.55726,7.0008,6.00411,7.87542,7.12509,7.99759
MSN,5.97852,5.31857,6.1668,5.90373,5.97405,5.71257,6.01244,7.30891,6.3653,4.98425,6.08131,6.08211,5.44984,6.37403,5.68693,5.37099,6.35201,6.16068,7.06958,4.66718,5.34182,6.02023,6.73295,5.70328,5.54696,5.61389,6.43866,5.72045,6.43318,6.92955,5.68802,7.03191,6.41814,6.66063,5.06205,6.49502,6.63708,7.18203,5.09244,6.47823,7.55903,4.77235,7.59553,5.96783,6.52251,4.81244,6.65584,5.26046,6.15243,4.84144,6.515,5.3064,6.95469,6.16708,6.15769,6.06719,6.48503,6.87683,4.566,6.67174,6.47676,6.2783,6.14593,5.58606,6.75847,6.18185,7.11078,5.41774,6.42104,6.01886,6.59255,5.83006,6.32363,5.51513,6.21343,6.13331,6.42484,6.63352,6.08063,6.7926,7.3556,5.84204,6.45712,5.78478,5.88768,5.8766,6.4218,6.05347,6.86527,6.21847,5.78808,6.48199,6.97563,6.03301,6.78238,6.09944,6.56767
ACTN4,9.68662,9.72556,9.5627,8.94937,9.53314,9.72472,8.97506,8.86092,9.06286,8.38992,9.03173,9.37753,9.11632,9.25799,9.54609,9.02714,9.1396,8.99724,9.10777,9.55522,8.88415,9.385,9.37593,9.36202,9.34635,9.1152,9.0253,8.63027,9.09998,9.23758,9.65005,9.12757,9.28631,9.15408,8.55212,9.24874,9.15288,8.92701,7.74362,8.97397,8.91722,9.00629,8.61863,9.31316,9.01996,9.20184,9.4325,8.87644,9.22675,9.57825,9.22585,8.62091,9.08975,8.50532,9.11779,8.87941,8.92866,9.4385,8.70827,9.62103,9.1711,9.65408,9.53308,9.68019,9.24756,9.21827,9.22315,9.18353,9.38856,9.20267,9.35554,9.24735,8.97209,8.91196,9.00162,9.62798,9.18705,9.4171,8.81845,9.44096,9.02185,9.96885,8.46424,9.85599,9.45799,9.25843,9.75947,9.227,9.20903,9.57031,9.57536,9.30431,9.36363,9.5452,9.21928,9.2422,9.3373
APP,7.27775,6.25143,7.84223,9.13594,8.68196,7.72771,9.1208,8.30569,9.1663,6.54463,8.68009,7.75809,7.99927,7.86801,7.93104,8.7281,7.58673,9.14348,8.45761,6.29123,6.71603,8.8161,8.67234,7.68432,7.75529,7.67539,8.58083,8.73925,7.464,8.64942,8.95524,8.28598,7.83185,8.55685,6.6662,8.58861,8.83011,7.93012,7.87661,8.85989,8.4405,7.15772,8.32943,7.03977,7.36401,7.54698,9.31921,7.1982,9.52134,7.1442,9.1826,6.86643,9.02661,8.21779,8.53413,8.85822,9.09923,8.31209,7.25398,8.54071,8.91261,8.74711,8.45257,7.50859,8.8823,8.25274,8.50319,7.71864,7.96231,8.05242,8.91748,8.83398,8.76393,7.84842,8.10469,7.60401,8.66525,8.35677,7.72313,8.478,8.65155,7.2029,8.45314,7.68057,7.86276,8.57716,8.59518,9.15815,8.15675,8.26365,8.73805,8.53473,8.44027,7.96898,8.95616,8.38309,9.6339
PRKAR1A,7.96095,4.5591,10.0442,8.12215,8.41237,8.35888,9.32216,7.07481,9.34518,4.13945,8.85435,8.67793,5.68147,8.19799,5.4239,9.52037,6.44742,9.2891,9.53754,5.13256,4.68486,9.00898,8.27769,4.48206,6.2528,5.16345,9.15838,9.36394,6.45015,8.66512,8.06715,9.2502,7.67222,8.82732,5.15763,9.2039,9.00919,7.7067,6.863,8.87975,9.44135,5.8236,9.25973,4.74842,6.83737,5.69128,9.48524,5.36681,8.86287,4.76103,9.6312,3.95782,9.61739,8.0771,8.07043,9.22279,9.08454,8.33988,5.19759,8.38979,9.18151,8.33282,7.97611,4.8518,8.92016,9.30039,8.69283,6.0449,8.71235,7.64021,8.83843,8.90313,9.6151,5.67634,7.34583,5.9198,8.47305,8.29584,4.72778,8.56572,9.45094,7.06729,9.2388,5.56606,8.50212,8.62371,7.41158,8.64661,8.44374,6.7321,8.78704,9.46666,8.58103,8.0156,9.32941,8.92226,9.0255
DSP,9.42764,8.70054,9.89548,9.26538,9.53732,9.81297,9.80425,8.85595,9.94484,7.46301,9.45308,9.38721,7.41276,9.19935,9.4491,9.95363,9.06092,9.62239,9.45727,8.0023,7.17989,9.44358,9.9054,7.74036,9.07725,8.27411,9.43253,9.08164,9.34999,9.52702,8.90555,10.3802,8.86296,9.57943,7.09176,9.07195,10.0988,9.88956,7.67773,9.51005,9.21833,6.16693,9.71314,7.98043,9.27491,8.02661,9.91919,7.56573,9.88875,7.68968,10.2717,7.64015,9.86695,9.08862,9.54542,9.83154,10.3263,8.83733,7.28662,9.52551,9.07033,10.0276,9.25395,8.09583,9.69035,10.0216,9.30308,8.56385,8.94179,8.88401,9.37746,9.63969,9.50249,8.66702,9.74994,9.02499,9.69174,9.56221,7.85129,9.77652,9.7258,9.44458,9.24363,9.2361,9.53981,9.65131,9.87593,9.76987,9.71599,9.37915,9.69296,9.45954,9.96646,9.15189,10.0581,9.70278,9.939
RAD21,4.86941,3.8219,6.58621,5.15221,5.34077,5.17919,6.07778,4.49546,5.42976,3.4119,5.18596,5.73649,3.74003,5.04017,4.96631,5.16041,4.97305,5.05307,5.16492,4.09623,3.60431,4.77427,6.22059,4.72974,4.86645,3.99324,5.28154,5.09204,5.55221,6.20978,4.91859,6.00915,4.84379,6.16051,3.38341,5.09487,5.88543,6.22195,3.95811,6.3788,5.77052,3.29128,5.86194,4.02613,5.05574,4.3613,5.66945,4.03171,5.40156,3.99453,5.5344,4.00654,6.18296,5.17422,4.91636,5.73706,6.46315,5.63039,2.9448,5.24915,5.21598,5.40912,4.38839,3.47974,5.54499,5.24243,5.5193,4.07507,5.3555,4.87743,5.06877,5.68407,5.4827,4.30485,5.73892,4.32451,4.78019,5.1757,4.60482,5.82115,5.76668,4.44383,5.33682,4.99413,5.23635,5.61915,5.026,5.99682,5.51347,4.73363,4.83708,5.25987,5.20954,5.22568,5.86335,5.02761,5.66268
